さっぽろ,さっぽろ,1,1,札幌市営南北線,札幌市営東豊線
サッポロビール庭園,さっぽろびーるていえん,1,40,ＪＲ北海道　千歳線,
薩摩板敷,さつまいたしき,46,1855,ＪＲ九州　指宿枕崎線,
薩摩今和泉,さつまいまいずみ,46,1858,ＪＲ九州　指宿枕崎線,
薩摩大川,さつまおおかわ,46,1856,ＪＲ九州　鹿児島本線,
薩摩川尻,さつまかわしり,46,,ＪＲ九州　指宿枕崎線,
薩摩塩屋,さつましおや,46,,ＪＲ九州　指宿枕崎線,
薩摩高城,さつまたき,46,,ＪＲ九州　鹿児島本線,
薩摩松元,さつままつもと,46,,ＪＲ九州　鹿児島本線,
里,さと,41,1726,松浦鉄道西九州線,
左通,さどおり,5,,秋田内陸縦貫鉄道秋田内陸線,
里庄,さとしょう,33,,ＪＲ西日本　山陽本線,
里白石,さとしらいし,7,,ＪＲ東日本　水郡線,
里見,さとみ,12,638,小湊鉄道,
佐土原,さどわら,45,,ＪＲ九州　日豊本線,
佐奈,さな,24,,ＪＲ東海　紀勢本線,
佐那具,さなぐ,24,,ＪＲ西日本　関西本線,
猿投,さなげ,23,1105,名鉄三河線,
佐貫,さぬき,8,440,ＪＲ東日本　常磐線,関東鉄道竜ヶ崎線
讃岐相生,さぬきあいおい,37,,ＪＲ四国　高徳線,
讃岐財田,さぬきさいだ,37,,ＪＲ四国　土讃線,
讃岐塩屋,さぬきしおや,37,1578,ＪＲ四国　予讃線,
讃岐白鳥,さぬきしろとり,37,,ＪＲ四国　高徳線,
讃岐津田,さぬきつだ,37,1582,ＪＲ四国　高徳線,
讃岐府中,さぬきふちゅう,37,1579,ＪＲ四国　予讃線,
佐貫町,さぬきまち,12,645,ＪＲ東日本　内房線,
讃岐牟礼,さぬきむれ,37,,ＪＲ四国　高徳線,
佐野,さの,9,483,ＪＲ東日本　両毛線,東武佐野線
佐野市,さのし,9,483,東武佐野線,
鯖石,さばいし,2,,弘南鉄道大鰐線,
鯖江,さばえ,18,875,ＪＲ西日本　北陸本線,
鯖瀬,さばせ,36,,ＪＲ四国　牟岐線,
佐羽根,さばね,3,237,三陸鉄道北リアス線,
座間,ざま,14,779,小田急小田原線,
様似,さまに,1,,ＪＲ北海道　日高本線,
様舞,さままい,1,,北海道ちほく高原鉄道ふるさと銀河線,
三溝,さみぞ,20,,松本電気鉄道上高地線,
佐味田川,さみたがわ,29,,近鉄田原本線,
寒川,さむかわ,14,,ＪＲ東日本　相模線,
侍浜,さむらいはま,3,241,ＪＲ東日本　八戸線,
鮫,さめ,2,197,ＪＲ東日本　八戸線,
醒ヶ井,さめがい,25,,ＪＲ東海　東海道本線,
鮫洲,さめず,13,684,京急本線,
佐屋,さや,23,,名鉄尾西線,
狭山,さやま,27,1299,南海高野線,
狭山ヶ丘,さやまがおか,11,559,西武池袋線,
狭山市,さやまし,11,565,西武新宿線,
佐用,さよ,28,,ＪＲ西日本　姫新線,智頭急行智頭線
佐良山,さらやま,33,1474,ＪＲ西日本　津山線,
佐里,さり,41,,ＪＲ九州　筑肥線,
猿田,さるだ,12,623,ＪＲ東日本　総武本線,
猿橋,さるはし,19,891,ＪＲ東日本　中央本線,
猿和田,さるわだ,15,817,ＪＲ東日本　磐越西線,
佐和,さわ,8,450,ＪＲ東日本　常磐線,
沢,さわ,20,,ＪＲ東海　飯田線,
沢井,さわい,13,703,ＪＲ東日本　青梅線,
沢尻,さわじり,5,314,ＪＲ東日本　花輪線,
沢田,さわだ,4,277,ＪＲ東日本　石巻線,
沢谷,さわだに,32,,ＪＲ西日本　三江線,
沢中山,さわなかやま,16,,富山地方鉄道立山線,
沢ノ町,さわのちょう,27,1253,南海高野線,
沢辺,さわべ,4,,くりはら田園鉄道,
沢間,さわま,22,,大井川鐵道井川線,
沢目,さわめ,5,,ＪＲ東日本　五能線,
佐原,さわら,12,,ＪＲ東日本　成田線,
沢良宜,さわらぎ,27,1279,大阪高速鉄道大阪モノレール線,
沢渡,さわんど,20,922,ＪＲ東海　飯田線,
三ヶ根,さんがね,23,,ＪＲ東海　東海道本線,
三ヶ森,さんがもり,40,1656,＃筑豊電気鉄道,
産業振興センター,さんぎょうしんこうせんたー,14,745,横浜新都市交通金沢シーサイド線,
産業道路,さんぎょうどうろ,14,756,京急大師線,
参宮橋,さんぐうばし,13,688,小田急小田原線,
三軒茶屋,さんげんぢゃや,13,687,東急田園都市線,＃東急世田谷線
三郷,さんごう,23,1119,名鉄瀬戸線,
三郷,さんごう,29,,ＪＲ西日本　関西本線,
三才,さんさい,20,914,ＪＲ東日本　信越本線,
三十八社,さんじゅうはっしゃ,18,870,福井鉄道福武線,
三条,さんじょう,15,806,ＪＲ東日本　信越本線,
三条,さんじょう,26,1206,京阪京阪本線,京阪鴨東線
三条,さんじょう,37,1577,高松琴平電気鉄道琴平線,
山上,さんじょう,40,1655,＄帆柱ケーブル,
三条口,さんじょうぐち,26,1209,＃京福電気鉄道嵐山本線,
三条京阪,さんじょうけいはん,26,1206,京都市営東西線,
三瀬,さんぜ,6,342,ＪＲ東日本　羽越本線,
三田,さんだ,28,1337,ＪＲ西日本　福知山線,神戸電鉄三田線
三田本町,さんだほんまち,28,1337,神戸電鉄三田線,
三段峡,さんだんきょう,34,,ＪＲ西日本　可部線,
山東,さんどう,30,1399,南海貴志川線,
山王,さんのう,18,,京福電気鉄道越前本線,
三農校前,さんのうこうまえ,2,,十和田観光電鉄,
三戸,さんのへ,2,,青い森鉄道,
三ノ宮,さんのみや,28,1318,ＪＲ西日本　東海道本線,
三宮,さんのみや,28,1318,神戸市営山手線,神戸高速鉄道東西線
三宮・花時計前,さんのみや・はなどけいまえ,28,1318,神戸市営海岸線,
桟橋通一丁目,さんばしどおりいっちょうめ,39,1616,＃土佐電気鉄道[桟橋線],
桟橋通五丁目,さんばしどおりごちょうめ,39,1616,＃土佐電気鉄道[桟橋線],
桟橋通三丁目,さんばしどおりさんちょうめ,39,1616,＃土佐電気鉄道[桟橋線],
桟橋通二丁目,さんばしどおりにちょうめ,39,1616,＃土佐電気鉄道[桟橋線],
桟橋通四丁目,さんばしどおりよんちょうめ,39,1616,＃土佐電気鉄道[桟橋線],
三本松,さんぼんまつ,29,,近鉄大阪線,
三本松,さんぼんまつ,37,,ＪＲ四国　高徳線,
三本松口,さんぼんまつぐち,31,1430,ＪＲ西日本　境線,
三枚橋,さんまいばし,10,511,東武桐生線,
三見,さんみ,35,1537,ＪＲ西日本　山陰本線,
山門,さんもん,26,1204,＄鞍馬山鋼索鉄道,
山陽明石,さんようあかし,28,1322,山陽電気鉄道本線,
山陽網干,さんようあぼし,28,1320,山陽電気鉄道網干線,
山陽魚住,さんよううおずみ,28,1322,山陽電気鉄道本線,
山陽塩屋,さんようしおや,28,1316,山陽電気鉄道本線,
山陽女子大前,さんようじょしだいまえ,34,1519,＃広島電鉄宮島線,
山陽須磨,さんようすま,28,1315,山陽電気鉄道本線,
山陽曽根,さんようそね,28,1334,山陽電気鉄道本線,
山陽垂水,さんようたるみ,28,1316,山陽電気鉄道本線,
山陽天満,さんようてんま,28,1320,山陽電気鉄道網干線,
山陽姫路,さんようひめじ,28,1320,山陽電気鉄道本線,
三里木,さんりぎ,43,,ＪＲ九州　豊肥本線,
三陸,さんりく,3,238,三陸鉄道南リアス線,
山麓,さんろく,40,1655,＄帆柱ケーブル,
思案橋,しあんばし,42,1742,＃長崎電気軌道[本線],
志井,しい,40,1654,ＪＲ九州　日田彦山線,
志井,しい,40,1654,北九州高速鉄道小倉線,
志井公園,しいこうえん,40,1654,ＪＲ九州　日田彦山線,
志比堺,しいざかい,18,,京福電気鉄道越前本線,
椎柴,しいしば,12,623,ＪＲ東日本　成田線,
椎田,しいだ,40,,ＪＲ九州　日豊本線,
椎名町,しいなまち,13,691,西武池袋線,
JR小倉,じぇいあーるおぐら,26,1216,ＪＲ西日本　奈良線,
JR難波,じぇいあーるなんば,27,1245,ＪＲ西日本　関西本線,
JR藤森,じぇいあーるふじのもり,26,1210,ＪＲ西日本　奈良線,
JR三山木,じぇいあーるみやまき,26,1223,ＪＲ西日本　片町線,
JA広島病院前,じぇいえーひろしまびょういんまえ,34,1519,＃広島電鉄宮島線,
自衛隊前,じえいたいまえ,1,6,札幌市営南北線,
汐入,しおいり,14,766,京急本線,
塩入,しおいり,37,,ＪＲ四国　土讃線,
塩釜,しおがま,4,278,ＪＲ東日本　東北本線,
塩釜口,しおがまぐち,23,1094,名古屋市営鶴舞線,
塩狩,しおかり,1,,ＪＲ北海道　宗谷本線,
塩川,しおかわ,7,,ＪＲ東日本　磐越西線,
塩郷,しおごう,22,,大井川鐵道大井川本線,
塩崎,しおざき,19,,ＪＲ東日本　中央本線,
塩沢,しおざわ,15,,ＪＲ東日本　上越線,
塩尻,しおじり,20,928,ＪＲ東日本　中央本線,ＪＲ東日本　中央本線（塩嶺ルート）
塩田町,しおだまち,20,916,上田交通別所線,
四方津,しおつ,19,,ＪＲ東日本　中央本線,
塩塚,しおつか,40,,西鉄天神大牟田線,
汐留,しおどめ,13,678,東京都営大江戸線,ゆりかもめ東京臨海新交通臨海線
塩之沢,しおのさわ,19,,ＪＲ東海　身延線,
汐ノ宮,しおのみや,27,1284,近鉄長野線,
塩浜,しおはま,24,1153,近鉄名古屋線,
塩幌,しおほろ,1,,北海道ちほく高原鉄道ふるさと銀河線,
塩町,しおまち,34,1515,ＪＲ西日本　芸備線,ＪＲ西日本　福塩線
汐見,しおみ,1,,ＪＲ北海道　日高本線,
潮見,しおみ,13,683,ＪＲ東日本　京葉線,
汐見橋,しおみばし,27,1245,南海高野線,
塩谷,しおや,1,12,ＪＲ北海道　函館本線,
塩屋,しおや,28,1316,ＪＲ西日本　山陽本線,
塩屋,しおや,37,,高松琴平電気鉄道志度線,
志賀,しが,25,,ＪＲ西日本　湖西線,
鹿討,しかうち,1,,ＪＲ北海道　富良野線,
鹿家,しかか,40,,ＪＲ九州　筑肥線,
鹿賀,しかが,32,,ＪＲ西日本　三江線,
滋賀里,しがさと,25,1183,京阪石山坂本線,
鹿ノ谷,しかのたに,1,18,ＪＲ北海道　石勝線（旧夕張線）,
鹿部,しかべ,1,,ＪＲ北海道　函館本線（佐原線）,
志賀本通,しがほんどおり,23,1081,名古屋市営名城線,
飾磨,しかま,28,1320,山陽電気鉄道本線,山陽電気鉄道網干線
四箇村,しかむら,8,,鹿島鉄道,
信楽,しがらき,25,,信楽高原鐵道信楽線,
紫香楽宮跡,しがらきぐうし,25,,信楽高原鐵道信楽線,
然別,しかりべつ,1,,ＪＲ北海道　函館本線,
志木,しき,11,579,東武東上本線,
志紀,しき,27,1280,ＪＲ西日本　関西本線,
信貴山口,しぎさんぐち,27,1280,近鉄信貴線,＄近鉄西信貴鋼索線
信貴山下,しぎさんした,29,,近鉄生駒線,
敷地,しきじ,22,,天竜浜名湖鉄道天竜浜名湖線,
式敷,しきじき,34,,ＪＲ西日本　三江線,
敷島,しきしま,10,,ＪＲ東日本　上越線,
敷戸,しきど,44,1809,ＪＲ九州　豊肥本線,
敷浪,しきなみ,17,,ＪＲ西日本　七尾線,
鴫野,しぎの,27,1251,ＪＲ西日本　片町線,
志貴野中学前,しきのちゅうがくまえ,16,837,＃万葉線[高岡軌道線],
志久,しく,11,,埼玉新都市交通伊奈線,
重岡,しげおか,44,,ＪＲ九州　日豊本線,
繁藤,しげとう,39,,ＪＲ四国　土讃線,
重富,しげとみ,46,,ＪＲ九州　日豊本線,
滋野,しげの,20,,しなの鉄道,
重原,しげはら,23,1118,名鉄三河線,
重安,しげやす,35,1544,ＪＲ西日本　美祢線,
慈眼寺,じげんじ,46,1853,ＪＲ九州　指宿枕崎線,
試験場前,しけんじょうまえ,40,1665,西鉄天神大牟田線,
四郷,しごう,23,1105,愛知環状鉄道,
地御前,じごぜん,34,1519,＃広島電鉄宮島線,
鹿折唐桑,ししおりからくわ,4,279,ＪＲ東日本　大船渡線,
宍喰,ししくい,36,,阿佐海岸鉄道阿佐東線,
宍戸,ししど,8,,ＪＲ東日本　水戸線,
四十万,しじま,17,851,北陸鉄道石川線,
志染,しじみ,28,1333,神戸電鉄粟生線,
四所,ししょ,26,1214,北近畿タンゴ鉄道宮津線,
四条,しじょう,26,1206,京阪京阪本線,
四条,しじょう,26,1207,京都市営烏丸線,
四条大宮,しじょうおおみや,26,1207,＃京福電気鉄道嵐山本線,
四条畷,しじょうなわて,27,1286,ＪＲ西日本　片町線,
静,しず,8,,ＪＲ東日本　水郡線,
酒々井,しすい,12,,ＪＲ東日本　成田線,
静岡,しずおか,22,1034,ＪＲ東海　東海道新幹線,ＪＲ東海　東海道本線
静狩,しずかり,1,,ＪＲ北海道　室蘭本線,
雫石,しずくいし,3,,ＪＲ東日本　田沢湖線,
静内,しずない,1,,ＪＲ北海道　日高本線,
清水浜,しずはま,4,,ＪＲ東日本　気仙沼線,
静間,しずま,32,1452,ＪＲ西日本　山陰本線,
志都美,しずみ,29,1369,ＪＲ西日本　和歌山線,
静和,しずわ,9,,東武日光線,
自然園前,しぜんえんまえ,21,,長良川鉄道越美南線,
地蔵橋,じぞうばし,36,1553,ＪＲ四国　牟岐線,
地蔵町,じぞうまち,38,,伊予鉄道郡中線,
市大医学部,しだいいがくぶ,14,745,横浜新都市交通金沢シーサイド線,
下段,しただん,16,,富山地方鉄道立山線,
下ノ江,したのえ,44,1814,ＪＲ九州　日豊本線,
舌山,したやま,16,841,富山地方鉄道本線,
枝下,しだれ,23,1105,名鉄三河線,
自治医大,じちいだい,9,,ＪＲ東日本　東北本線,
七軒茶屋,しちけんぢゃや,34,1505,ＪＲ西日本　可部線,
七条,しちじょう,26,1206,京阪京阪本線,
七道,しちどう,27,1262,南海南海本線,
七百,しちひゃく,2,,十和田観光電鉄,
七見,しちみ,17,,のと鉄道能登線,
七里ヶ浜,しちりがはま,14,768,江ノ島電鉄,
志津,しづ,12,632,京成本線,
志津川,しづがわ,4,,ＪＲ東日本　気仙沼線,
尻毛,しっけ,21,992,＃名鉄揖斐線,
十国峠,じっこくとうげ,22,,＄伊豆箱根鉄道十国鋼索線,
十国登り口,じっこくのぼりぐち,22,,＄伊豆箱根鉄道十国鋼索線,
尻手,しって,14,757,ＪＲ東日本　南武線,ＪＲ東日本　南武線（浜川崎支線）
七宝,しっぽう,23,,名鉄津島線,
為栗,してぐり,20,,ＪＲ東海　飯田線,
四天王寺前夕陽ヶ丘,してんのうじまえゆうひがおか,27,1244,大阪市営谷町線,
志度,しど,37,1582,ＪＲ四国　高徳線,
自動車学校前,じどうしゃがっこうまえ,22,1038,遠州鉄道鉄道線,
地名,じな,22,,大井川鐵道大井川本線,
品井沼,しないぬま,4,,ＪＲ東日本　東北本線,
品川,しながわ,13,678,ＪＲ東日本　東海道本線,ＪＲ東日本　東海道本線＜横須賀線＞
品川シーサイド,しながわしーさいど,13,684,東京臨海高速鉄道りんかい線,
信濃浅野,しなのあさの,20,,ＪＲ東日本　飯山線,
信濃荒井,しなのあらい,20,915,松本電気鉄道上高地線,
信濃追分,しなのおいわけ,20,,しなの鉄道,
信濃大町,しなのおおまち,20,925,ＪＲ東日本　大糸線,
信濃川上,しなのかわかみ,20,,ＪＲ東日本　小海線,
信濃川島,しなのかわしま,20,,ＪＲ東日本　中央本線,
信濃川田,しなのかわだ,20,914,長野電鉄河東線,
信濃木崎,しなのきざき,20,925,ＪＲ東日本　大糸線,
信濃国分寺,しなのこくぶんじ,20,916,しなの鉄道,
信濃境,しなのさかい,20,,ＪＲ東日本　中央本線,
信濃白鳥,しなのしらとり,20,,ＪＲ東日本　飯山線,
信濃平,しなのたいら,20,926,ＪＲ東日本　飯山線,
信濃竹原,しなのたけはら,20,924,長野電鉄山の内線,
信濃常盤,しなのときわ,20,925,ＪＲ東日本　大糸線,
信濃町,しなのまち,13,679,ＪＲ東日本　中央本線,
信濃松川,しなのまつかわ,20,,ＪＲ東日本　大糸線,
信濃森上,しなのもりうえ,20,,ＪＲ東日本　大糸線,
信濃吉田,しなのよしだ,20,914,長野電鉄長野線,
篠崎,しのざき,13,698,東京都営新宿線,
信太山,しのだやま,27,1287,ＪＲ西日本　阪和線,
篠塚,しのづか,10,,東武小泉線,
篠ノ井,しののい,20,914,ＪＲ東日本　信越本線,ＪＲ東日本　篠ノ井線
東雲,しののめ,13,683,東京臨海高速鉄道りんかい線,
東雲,しののめ,26,1214,北近畿タンゴ鉄道宮津線,
篠原,しのはら,25,1186,ＪＲ西日本　東海道本線,
篠原,しのはら,39,1619,＃土佐電気鉄道[ごめん線],
忍ヶ丘,しのぶがおか,27,1297,ＪＲ西日本　片町線,
四宮,しのみや,26,1211,京阪京津線,
篠目,しのめ,35,,ＪＲ西日本　山口線,
篠路,しのろ,1,2,ＪＲ北海道　札沼線,
芝浦ふ頭,しばうらふとう,13,678,ゆりかもめ東京臨海新交通臨海線,
芝川,しばかわ,22,,ＪＲ東海　身延線,
芝公園,しばこうえん,13,678,東京都営三田線,
柴崎,しばさき,13,706,京王京王線,
柴崎体育館,しばさきたいいくかん,13,700,多摩都市モノレール,
柴宿,しばじゅく,3,,ＪＲ東日本　大船渡線,
新発田,しばた,15,808,ＪＲ東日本　羽越本線,ＪＲ東日本　白新線
柴田,しばた,23,1090,名鉄常滑線,
柴橋,しばはし,6,345,ＪＲ東日本　左沢線,
柴原,しばはら,27,1271,大阪高速鉄道大阪モノレール線,
柴平,しばひら,5,318,ＪＲ東日本　花輪線,
柴又,しばまた,13,697,京成金町線,
柴山,しばやま,28,,ＪＲ西日本　山陰本線,
芝山千代田,しばやまちよだ,12,,芝山鉄道,
渋川,しぶかわ,10,514,ＪＲ東日本　上越線,ＪＲ東日本　吾妻線
渋木,しぶき,35,1542,ＪＲ西日本　美祢線,
地福,じふく,35,,ＪＲ西日本　山口線,
渋沢,しぶさわ,14,774,小田急小田原線,
志布志,しぶし,46,,ＪＲ九州　日南線,
渋民,しぶたみ,3,,IGRいわて銀河鉄道,
渋谷,しぶや,13,688,ＪＲ東日本　山手線,営団銀座線
志文,しぶん,1,19,ＪＲ北海道　室蘭本線,
標茶,しべちゃ,1,,ＪＲ北海道　釧網本線,
士別,しべつ,1,29,ＪＲ北海道　宗谷本線,
志摩赤崎,しまあかさき,24,1161,近鉄志摩線,
志摩磯部,しまいそべ,24,,近鉄志摩線,
島氏永,しまうじなが,23,1113,名鉄名古屋本線,
島内,しまうち,20,915,ＪＲ東日本　大糸線,
島尾,しまお,16,839,ＪＲ西日本　氷見線,
島ヶ原,しまがはら,24,,ＪＲ西日本　関西本線,
志摩神明,しましんめい,24,,近鉄志摩線,
島田,しまた,35,1541,ＪＲ西日本　山陽本線,
島田,しまだ,22,1051,ＪＲ東海　東海道本線,
島高松,しまたかまつ,20,915,ＪＲ東日本　大糸線,
島鉄本社前,しまてつほんしゃまえ,42,1744,島原鉄道,
島鉄湯江,しまてつゆえ,42,,島原鉄道,
島越,しまのこし,3,,三陸鉄道北リアス線,
島ノ下,しまのした,1,38,ＪＲ北海道　根室本線,
島ノ関,しまのせき,25,1183,京阪石山坂本線,
島原,しまばら,42,1744,島原鉄道,
島原外港,しまばらがいこう,42,1744,島原鉄道,
島松,しままつ,1,40,ＪＲ北海道　千歳線,
志摩横山,しまよこやま,24,,近鉄志摩線,
清水,しみず,22,,ＪＲ東海　東海道本線,
清水,しみず,23,1081,名鉄瀬戸線,
冷水浦,しみずうら,30,1400,ＪＲ西日本　紀勢本線,
清水川,しみずがわ,2,,ＪＲ東日本　東北本線,
清水公園,しみずこうえん,12,629,東武野田線,
清水沢,しみずさわ,1,18,ＪＲ北海道　石勝線（旧夕張線）,
清水原,しみずはら,3,,ＪＲ東日本　東北本線,
清水町,しみずまち,38,1594,＃伊予鉄道[城北線],
市民会館前,しみんかいかんまえ,1,11,＃函館市営[湯の川線],
市民公園前,しみんこうえんまえ,21,1004,名鉄各務原線,
市民病院前,しみんびょういんまえ,16,837,＃万葉線[高岡軌道線],
市民病院前,しみんびょういんまえ,28,1318,神戸新交通ポートアイランド線,
市民病院前,しみんびょういんまえ,42,1742,＃長崎電気軌道[大浦支線],
市民広場,しみんひろば,28,1318,神戸新交通ポートアイランド線,
占冠,しむかっぷ,1,,ＪＲ北海道　石勝線,
志村坂上,しむらさかうえ,13,694,東京都営三田線,
志村三丁目,しむらさんちょうめ,13,694,東京都営三田線,
志茂,しも,13,692,営団南北線,
下赤塚,しもあかつか,13,694,東武東上本線,
下芥見,しもあくたみ,21,992,＃名鉄美濃町線,
下麻生,しもあそう,21,,ＪＲ東海　高山本線,
下天津,しもあまづ,26,1213,北近畿タンゴ鉄道宮福線,
下飯田,しもいいだ,14,753,横浜市営１号線,
下井草,しもいぐさ,13,690,西武新宿線,
下井阪,しもいさか,30,,ＪＲ西日本　和歌山線,
下石野,しもいしの,28,1333,三木鉄道三木線,
下泉,しもいずみ,22,,大井川鐵道大井川本線,
下伊田,しもいた,40,1668,平成筑豊鉄道伊田線,
下板橋,しもいたばし,13,691,東武東上本線,
下市,しもいち,31,,ＪＲ西日本　山陰本線,
下市口,しもいちぐち,29,,近鉄吉野線,
下市田,しもいちだ,20,,ＪＲ東海　飯田線,
下今市,しもいまいち,9,,東武日光線,東武鬼怒川線
下総神崎,しもうさこうざき,12,,ＪＲ東日本　成田線,
下総橘,しもうさたちばな,12,,ＪＲ東日本　成田線,
下総豊里,しもうさとよさと,12,623,ＪＲ東日本　成田線,
下総中山,しもうさなかやま,12,625,ＪＲ東日本　総武本線,
下総松崎,しもうさまんざき,12,631,ＪＲ東日本　成田線,
下浦,しもうら,36,,ＪＲ四国　徳島線,
下宇和,しもうわ,38,,ＪＲ四国　予讃線,
下大利,しもおおり,40,1679,西鉄天神大牟田線,
下小川,しもおがわ,8,,ＪＲ東日本　水郡線,
下奥井,しもおくい,16,836,ＪＲ西日本　富山港線,
下小田井,しもおたい,23,,名鉄犬山線,
下落合,しもおちあい,13,679,西武新宿線,
下方,しもかた,21,,＃名鉄揖斐線,
下金山,しもかなやま,1,,ＪＲ北海道　根室本線,
下鴨生,しもかもお,40,,ＪＲ九州　後藤寺線,
下川合,しもかわい,22,,ＪＲ東海　飯田線,
下川沿,しもかわぞい,5,314,ＪＲ東日本　奥羽本線,
下川辺,しもかわべ,34,704,ＪＲ西日本　福塩線,
下祇園,しもぎおん,34,1505,ＪＲ西日本　可部線,
下北,しもきた,2,202,ＪＲ東日本　大湊線,
下北沢,しもきたざわ,13,687,小田急小田原線,京王井の頭線
下切,しもぎり,21,1005,ＪＲ東海　太多線,
甚目寺,じもくじ,23,,名鉄津島線,
下久野,しもくの,32,,ＪＲ西日本　木次線,
下府,しもこう,32,1449,ＪＲ西日本　山陰本線,
下郡,しもごおり,12,644,ＪＲ東日本　久留里線,
下古沢,しもこさわ,30,,南海高野線,
下小代,しもごしろ,9,,東武日光線,
下狛,しもこま,26,,ＪＲ西日本　片町線,
下里,しもさと,30,,ＪＲ西日本　紀勢本線,
下地,しもじ,23,1095,ＪＲ東海　飯田線,
下志比,しもしい,18,,京福電気鉄道越前本線,
下士別,しもしべつ,1,29,ＪＲ北海道　宗谷本線,
下島,しもじま,20,922,ＪＲ東海　飯田線,
下島,しもじま,20,,松本電気鉄道上高地線,
下社,しもしゃ,14,777,＄大山観光電鉄大山鋼索線,
下白滝,しもしらたき,1,,ＪＲ北海道　石北本線,
下新庄,しもしんじょう,27,1247,阪急千里線,
下新田,しもしんでん,10,509,わたらせ渓谷鐵道わたらせ渓谷線,
下神明,しもしんめい,13,684,東急大井町線,
下菅谷,しもすがや,8,,ＪＲ東日本　水郡線,
下諏訪,しもすわ,20,,ＪＲ東日本　中央本線,
下曽我,しもそが,14,770,ＪＲ東海　御殿場線,
下曽根,しもそね,40,1654,ＪＲ九州　日豊本線,
下田,しもだ,2,,ＪＲ東日本　東北本線,
下田,しもだ,29,1369,ＪＲ西日本　和歌山線,
下平,しもだいら,20,,ＪＲ東海　飯田線,
下高井戸,しもたかいど,13,687,京王京王線,＃東急世田谷線
下滝,しもたき,28,,ＪＲ西日本　福知山線,
下館,しもだて,8,,ＪＲ東日本　水戸線,関東鉄道常総線
下館二高前,しもだてにこうまえ,8,,真岡鐵道真岡線,
下津,しもつ,30,,ＪＲ西日本　紀勢本線,
下野大沢,しもつけおおさわ,9,,ＪＲ東日本　日光線,
下野花岡,しもつけはなおか,9,,ＪＲ東日本　烏山線,
下津野,しもつの,30,,有田鉄道,
下妻,しもつま,8,441,関東鉄道常総線,
下土狩,しもとがり,22,,ＪＲ東海　御殿場線,
下徳富,しもとっぷ,1,,ＪＲ北海道　札沼線,
下永谷,しもながや,14,748,横浜市営１号線,
下灘,しもなだ,38,,ＪＲ四国　予讃線,
下新,しもにい,20,915,松本電気鉄道上高地線,
下仁田,しもにた,10,,上信電鉄上信線,
下沼,しもぬま,1,,ＪＲ北海道　宗谷本線,
下之郷,しものごう,20,916,上田交通別所線,
下庄,しものしょう,24,1160,ＪＲ東海　紀勢本線,
下野代,しものしろ,24,,近鉄養老線,
下関,しものせき,35,1534,ＪＲ西日本　山陽本線,
下野宮,しものみや,8,,ＪＲ東日本　水郡線,
下浜,しもはま,5,311,ＪＲ東日本　羽越本線,
下兵庫,しもひょうご,18,,京福電気鉄道三国芦原線,
下兵庫,しもひょうご,30,1401,ＪＲ西日本　和歌山線,
下深谷,しもふかや,24,1156,近鉄養老線,
下深川,しもふかわ,34,1506,ＪＲ西日本　芸備線,
下船渡,しもふなと,3,238,ＪＲ東日本　大船渡線,
下部温泉,しもべおんせん,19,,ＪＲ東海　身延線,
下北条,しもほうじょう,31,,ＪＲ西日本　山陰本線,
下松,しもまつ,27,1270,ＪＲ西日本　阪和線,
下丸子,しもまるこ,13,686,東急東急多摩川線,
下溝,しもみぞ,14,,ＪＲ東日本　相模線,
下夜久野,しもやくの,26,,ＪＲ西日本　山陰本線,
下山,しもやま,26,,ＪＲ西日本　山陰本線,
下山,しもやま,39,1618,土佐くろしお鉄道阿佐線,
下山口,しもやまぐち,11,559,西武狭山線,
下山門,しもやまと,40,1661,ＪＲ九州　筑肥線,
下山村,しもやまむら,20,918,ＪＲ東海　飯田線,
下油井,しもゆい,21,,ＪＲ東海　高山本線,
下唯野,しもゆいの,18,873,ＪＲ西日本　越美北線,
下湯沢,しもゆざわ,5,316,ＪＲ東日本　奥羽本線,
下吉田,しもよしだ,19,888,富士急行大月線,
下和知,しもわち,34,1515,ＪＲ西日本　芸備線,
石神井公園,しゃくじいこうえん,13,695,西武池袋線,
市役所,しやくしょ,23,1084,名古屋市営名城線,
市役所前,しやくしょまえ,1,11,＃函館市営[本線],
市役所前,しやくしょまえ,12,617,千葉都市モノレール１号線,
市役所前,しやくしょまえ,18,870,福井鉄道福武線,福井鉄道福武線（福井駅支線）
市役所前,しやくしょまえ,20,914,長野電鉄長野線,
市役所前,しやくしょまえ,23,1095,＃豊橋鉄道東田本線,
市役所前,しやくしょまえ,30,1403,紀州鉄道,
市役所前,しやくしょまえ,34,1501,＃広島電鉄[宇品線],
市役所前,しやくしょまえ,38,1594,＃伊予鉄道[城南線],
市役所前,しやくしょまえ,43,1763,＃熊本市営[幹線],
市役所前,しやくしょまえ,46,1853,＃鹿児島市営[第一期線],
尺土,しゃくど,29,,近鉄南大阪線,近鉄御所線
尺別,しゃくべつ,1,,ＪＲ北海道　根室本線,
舎熊,しゃぐま,1,,ＪＲ北海道　留萌本線,
社家,しゃけ,14,778,ＪＲ東日本　相模線,
社台,しゃだい,1,,ＪＲ北海道　室蘭本線,
自由が丘,じゆうがおか,13,685,東急東横線,東急大井町線
修学院,しゅうがくいん,26,1204,叡山電鉄叡山本線,
十九条,じゅうくじょう,21,,樽見鉄道樽見線,
